6.705825,1.319528,172,1
7.577008,17.87171,264,1
7.389706,18.89234,293,1
7.718194,10.88864,72,1
6.450786,20.59182,274,1
7.504244,13.58709,367,1
7.411726,6.388318,449,1
7.663916,16.39419,573,1
7.75651,16.7412,626,1
6.481681,22.06009,668,1
5.50197,24.33367,690,1
5.517791,24.62245,788,1
5.466784,24.71663,836,1
6.020657,33.83795,450,1
5.513982,32.86006,686,1
5.246933,30.21732,769,1
5.389541,26.44776,807,1
1.573693,43.83962,1168,1
1.813311,41.06225,1201,1
1.130774,32.37812,1260,1
2.533394,9.505679,1338,1
3.975933,2.461959,1422,1
4.124187,3.304761,1473,1
4.508891,6.661766,1976,1
4.602714,2.895297,2037,1
5.07835,6.568981,2086,1
5.717524,7.802127,2113,1
6.990125,12.98721,2175,1
6.783457,26.65139,3019,1
6.055692,9.143745,118,1
6.09091,5.835193,146,1
7.483547,15.38292,601,1
7.116775,19.76961,766,1
0.04338837,0.8016186,320,1
0.04774094,0.7364823,526,1
0.5534472,13.33279,586,1
3.130314,10.64279,633,1
1.492685,20.11334,708,1
1.682212,34.73577,753,1
5.432871,33.22571,609,1
5.616765,35.22697,656,1
5.361909,27.3696,737,1
6.368377,44.1859,1338,1
3.517704,29.95545,1421,1
3.180908,28.39796,1457,1
3.263977,26.67353,1494,1
4.537357,27.83894,1613,1
4.999101,24.04338,1803,1
0.7357368,12.01185,2415,1
1.041142,8.82225,2441,1
4.328773,0.7504317,2507,1
4.889318,13.94869,2729,1
1.751574,1.573958,2780,1
1.027644,21.72668,3334,1
1.03015,21.6906,3341,1
0.2336988,16.76493,216,1
0.2605968,17.43553,231,1
3.291754,12.72073,380,1
4.112371,17.41337,390,1
4.685477,24.41842,435,1
3.353177,26.65766,532,1
3.181778,32.62603,550,1
5.394517,56.43118,588,1
2.371864,37.35074,593,1
2.362181,37.25229,593,1
4.900092,57.64681,630,1
5.030579,52.15142,717,1
0.6042595,28.24762,928,1
0.6989508,30.16364,944,1
4.072212,1.56985,1145,1
3.965222,0.3146578,1161,1
2.872673,15.76936,1357,1
5.359839,39.47955,1410,1
1.500152,33.28523,1553,1
1.362322,29.90171,1582,1
7.724807,11.76387,2707,1
7.291717,11.44271,3057,1
0.9341145,34.83825,3183,1
3.052408,21.42215,4488,1
2.795482,31.1224,5201,1
2.208451,30.91266,5265,1
1.243855,39.37103,6131,1
1.139128,38.46205,6136,1
1.170407,38.81206,6141,1
3.984369,5.773803,6417,1
3.949037,6.072992,6418,1
3.677845,16.3031,6587,1
3.695998,16.34954,6587,1
3.715075,15.87952,6616,1
3.698715,15.74576,6618,1
6.004637,35.01651,7001,1
1.004342,35.64826,8549,1
1.2564,39.23807,9137,1
1.21349,39.38614,9147,1
1.125196,31.47439,9449,1
1.15485,37.89375,9481,1
1.830122,29.47443,9502,1
2.221938,25.49801,9517,1
1.198091,38.55091,9582,1
0.2927847,19.08411,10151,1
1.044507,36.49771,10312,1
0.9139433,34.10398,10638,1
0.725421,30.67997,11771,1
1.039042,36.21483,11801,1
1.679065,13.12147,11876,1
2.002829,13.56719,11891,1
4.646668,12.37797,12366,1
0.6636796,29.70255,12973,1
0.5017776,25.69656,13350,1
0.5813794,27.37451,13387,1
2.278351,1.567979,13463,1
0.6421366,29.13812,13588,1
4.558354,21.82793,13601,1
0.6490936,29.20546,13612,1
4.718072,24.10569,13659,1
0.4358945,23.88666,13686,1
3.986188,14.29753,13772,1
3.808629,14.15454,14589,1
3.773978,13.53877,14602,1
3.772756,13.60075,14624,1
3.813277,14.13241,14675,1
3.743778,8.493154,14880,1
2.448091,0.3779418,15201,1
7.831965,14.19727,142,1
7.727452,8.414776,188,1
6.258735,1.877948,236,1
6.188199,3.183646,252,1
5.679407,0.2900664,303,1
5.339729,1.613618,335,1
5.636765,1.007554,364,1
5.698232,1.942191,411,1
7.009824,18.33622,67,1
7.674891,19.33545,109,1
7.286978,13.87954,246,1
7.060321,5.48673,324,1
6.468544,4.461946,352,1
7.707593,9.163816,70,1
7.475538,9.09589,120,1
7.844957,9.010617,161,1
7.717978,8.23447,183,1
7.601715,6.995324,298,1
7.209529,6.399511,343,1
6.875693,18.89202,499,1
6.346591,20.97584,578,1
7.198191,17.75524,611,1
7.793508,15.40591,684,1
5.624887,23.6617,739,1
7.666049,14.47535,846,1
6.58484,19.7982,91,1
7.597425,9.287535,196,1
7.604943,10.27177,225,1
7.457106,13.31991,281,1
7.315933,8.037048,86,1
7.186352,7.354341,104,1
7.235263,14.55011,97,1
7.151096,15.3575,111,1
7.507921,12.54129,198,1
7.747759,10.94445,103,1
7.606787,13.82696,129,1
7.174891,6.901517,75,1
6.921355,5.401347,94,1
6.23494,3.533023,129,1
7.779858,15.85282,75,1
7.670482,19.71828,114,1
7.752078,15.46998,169,1
5.383286,0.9121451,237,1
5.198178,1.02125,312,1
5.136744,0.3871488,367,1
7.689339,9.7608,66,1
7.643293,10.40887,77,1
6.999126,5.52634,258,1
7.273339,5.641947,56,1
7.281685,4.299789,71,1
7.783776,13.40093,275,1
6.273799,22.7663,313,1
5.522107,24.52721,419,1
5.835405,23.03823,651,1
5.863194,23.56356,680,1
5.8919,22.95811,701,1
5.58007,24.24331,720,1
5.925121,23.50704,764,1
5.92296,23.59878,767,1
5.68685,23.63033,792,1
5.843912,23.84442,825,1
6.329762,20.82497,925,1
7.592045,8.184413,49,1
7.544416,7.274836,61,1
5.966004,2.433491,102,1
7.460943,12.95954,59,1
7.515391,13.67164,71,1
7.749746,12.44946,94,1
7.600033,8.739815,129,1
7.580626,8.560683,42,1
6.788176,5.061092,89,1
6.663491,4.795874,112,1
6.1054,3.232284,135,1
5.699323,1.141924,158,1
5.848915,0.7019292,179,1
6.432693,21.39832,144,1
6.86642,20.66268,177,1
7.195271,18.76027,213,1
7.263973,15.91058,74,1
7.616517,9.772276,51,1
7.358382,8.228769,201,1
7.056686,5.122085,342,1
7.556941,5.884066,372,1
6.500783,0.9946532,117,1
6.756794,5.528291,204,1
7.167588,15.85696,45,1
6.792857,19.27189,64,1
5.929818,23.62741,85,1
7.249323,6.482438,243,1
6.722182,2.837729,277,1
7.460827,8.710052,106,1
7.022405,6.632558,129,1
6.417621,1.966326,183,1
6.923313,1.189432,127,1
6.919809,0.2811602,152,1
6.935179,5.981894,43,1
6.160861,0.4881886,133,1
6.096265,1.192554,238,1
7.402893,4.345732,391,1
7.190424,2.731941,457,1
7.332301,3.72247,494,1
6.981979,3.102298,528,1
6.808283,4.62529,549,1
7.315677,3.71436,686,1
7.395576,4.453423,705,1
7.855845,8.959186,735,1
6.804604,21.20025,807,1
5.635742,24.29484,902,1
5.592618,24.41954,942,1
5.720057,23.95991,985,1
5.900426,22.86138,1016,1
6.024978,23.24558,1051,1
5.78087,23.05801,1079,1
6.3062,21.23291,1134,1
6.207948,21.15442,1161,1
5.774496,23.24838,1278,1
5.984417,23.0352,1340,1
5.922091,22.79451,1364,1
5.861573,22.84147,1379,1
5.915273,22.54847,1408,1
7.816409,10.84386,1572,1
7.702743,12.84761,1600,1
6.093672,22.99313,1707,1
5.695482,24.14259,1809,1
6.223152,21.2945,1852,1
6.52669,21.13013,1968,1
6.682623,19.04507,2011,1
6.630498,19.14395,2042,1
6.301652,20.97812,2079,1
6.364696,21.17742,2113,1
7.641664,13.58315,2211,1
7.45519,11.84964,2237,1
6.778496,5.849921,2291,1
6.350568,0.9942597,2351,1
5.931096,48.2866,402,1
6.040925,48.88067,409,1
5.234257,58.2816,488,1
1.317522,18.11367,732,1
0.7814713,21.86873,751,1
2.174873,5.443053,833,1
4.006519,0.9429458,940,1
4.015754,0.9396197,940,1
0.5966735,28.23112,214,1
0.6205215,28.5739,272,1
0.3367004,20.35942,357,1
